c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.6643982  0.2078129  
0.2676803  0.3334211  
0.3730367  0.5934987  
0.4542299  0.03969591  
0.4021749  0.1703498  
0.9764794  0.2647223  
0.5709179  0.7132073  
0.2091543  0.1702255  
0.8028052  0.1368553  
0.3717817  0.6596533  
0.6073188  0.2217838  
0.4327618  0.8429675  
0.3789091  0.04466906  
0.58297  0.350482  
0.3003358  0.2093228  
0.01832711  0.29983  
0.8688644  0.7626606  
0.8931499  0.7586696  
0.4893014  0.2210357  
0.6138172  0.03025054  
0.6612594  0.220495  
0.3239495  0.9088926  
0.2265809  0.4919046  
0.01307614  0.1888945  
0.6748845  0.5034819  
0.03297289  0.7946966  
0.02754944  0.9676879  
0.2399363  0.7058532  
0.7642253  0.1609923  
0.4972497  0.9886092  
0.1631428  0.5350972  
0.7477066  0.9223468  
0.3518911  0.9035073  
0.3152442  0.02077916  
0.737483  0.949587  
0.7317639  0.456234  
0.2006839  0.2010268  
0.4602418  0.5297618  
0.5046619  0.5324056  
0.6832233  0.5102482  
0.6469649  0.4412105  
0.6639515  0.9335603  
0.6464166  0.8489856  
0.4574725  0.6320752  
0.6024868  0.2804739  
0.539386  0.8934332  
0.2776662  0.7551082  
0.4022054  0.3383093  
0.1360179  0.312132  
0.3430545  0.4042811  
0.02562476  0.439168  
0.5122819  0.6518778  
0.2518943  0.8133156  
0.3194354  0.5890447  
0.9624054  0.04654761  
0.7750844  0.6406398  
0.09391784  0.8663884  
0.1599178  0.09573974  
0.1649579  0.02951141  
0.5800591  0.7863159  
0.3400287  0.3502528  
0.005771952  0.6966767  
0.2657899  0.4061791  
0.4204583  0.9592029  
0.01774733  0.8857395  
0.03297335  0.7440799  
0.5918897  0.7993568  
0.4337112  0.831137  
0.4659977  0.8719798  
0.1077502  0.1772845  
0.01225278  0.9444891  
0.0663659  0.07839259  
0.177885  0.01583822  
0.5714594  0.4266262  
0.8542437  0.7369444  
0.3288753  0.6562839  
0.04454649  0.7220525  
0.3315093  0.5433227  
0.6068338  0.2750394  
0.8901159  0.5591846  
0.3670111  0.9649668  
0.4125418  0.3931709  
0.9132963  0.6915889  
0.7488716  0.6904817  
0.1957878  0.8903988  
0.9752212  0.1380033  
0.6048256  0.3550172  
0.06323658  0.6147767  
0.3659819  0.3379551  
0.8961903  0.573297  
0.2802365  0.400963  
0.1019125  0.1686997  
0.6754092  0.05258214  
0.2974482  0.7946076  
0.3109187  0.5432848  
0.7076394  0.7766699  
0.3002861  0.01054815  
0.3219016  0.8563459  
0.4846429  0.6342957  
0.6205097  0.3246644  
0.3445334  0.7046555  
0.5883791  0.6101365  
0.8581466  0.7361521  
0.2562132  0.7018149  
0.7237854  0.5658392  
0.3295829  0.5569217  
0.5105533  0.2722306  
0.4304584  0.6759957  
0.9878389  0.2966598  
0.3530062  0.9053497  
0.1882018  0.5425509  
0.6091728  0.9257361  
0.4670346  0.3632352  
0.22809  0.4195763  
0.9929633  0.8004763  
0.7139933  0.8716635  
0.7506562  0.1283666  
0.04645598  0.7995084  
0.4717504  0.8639953  
0.4753422  0.3297416  
0.8029999  0.7595422  
0.8754672  0.2575844  
0.5774905  0.2979536  
0.18951  0.4297405  
0.01031951  0.2426569  
0.6673021  0.9299194  
0.4301501  0.4823612  
0.6460205  0.3352981  
0.1255348  0.05061377  
0.2384098  0.5260166  
0.5349648  0.2180782  
0.5914987  0.3386039  
0.5017861  0.3600995  
0.9857793  0.04635811  
0.1345877  0.6763672  
0.5556123  0.5803738  
0.3784984  0.6560992  
0.8667957  0.1944914  
0.4191837  0.030555  
0.3261367  0.9736903  
0.6600564  0.9197699  
0.6884757  0.320667  
0.03426199  0.07333543  
0.7608172  0.423058  
0.8854219  0.4788741  
0.7303005  0.01850593  
0.2378276  0.384307  
0.2865897  0.5282913  
0.1038512  0.9535565  
0.6035857  0.1320172  
0.9588503  0.9918686  
0.5391581  0.8952835  
0.7373013  0.4721785  
0.3438426  0.351655  
0.6855568  0.6530458  
0.2293133  0.897164  
0.5810761  0.9237961  
0.04009353  0.5698414  
0.1573831  0.2148275  
0.782682  0.8634999  
0.001456869  0.8509455  
0.8335104  0.2745611  
0.6324234  0.1438558  
0.4944106  0.4461266  
0.4810651  0.6353251  
0.9949908  0.4069694  
0.378415  0.1469391  
0.22622  0.1967035  
0.357306  0.792541  
0.7670902  0.7517203  
0.6352721  0.6299516  
0.2016022  0.2540048  
0.01797301  0.4353032  
0.4402148  0.1291554  
0.3397161  0.8141769  
0.572673  0.03633969  
0.9152607  0.4017183  
0.8881759  0.4033244  
0.9135705  0.260251  
0.88752  0.9930873  
0.5992962  0.986528  
0.8406923  0.3023854  
0.2949073  0.6712596  
0.09338278  0.6285839  
0.1033779  0.6722915  
0.416903  0.6877382  
0.03753094  0.2505363  
0.6716726  0.0151007  
0.2815747  0.3266581  
0.7132553  0.7484413  
0.2738763  0.2802598  
0.9718757  0.6269694  
0.694893  0.2159815  
0.960864  0.5862459  
0.9961082  0.6831977  
0.01402381  0.527885  
0.3187276  0.1489464  
0.1136553  0.8782764  
0.1369663  0.4708335  
0.5677869  0.09938261  
0.0230659  0.245476  
0.4505192  0.5362746  
0.8128325  0.1997004  
0.6021491  0.03297121  
0.262214  0.150905  
0.8103021  0.4544767  
0.5994778  0.5262071  
0.5208084  0.9288979  
0.3688162  0.2447625  
0.9610077  0.1826599  
0.9356934  0.2391599  
0.1384996  0.8325555  
0.2605733  0.1879071  
0.9086136  0.4407884  
0.9603534  0.980657  
0.252837  0.09738549  
0.1647031  0.198539  
0.2328172  0.3187623  
0.9957166  0.05208858  
0.4561773  0.5722586  
0.6874503  0.01809226  
0.8142318  0.3409775  
0.3691053  0.1863341  
0.7056943  0.231853  
0.2952087  0.8671695  
0.09137356  0.7525545  
0.2528786  0.9601033  
0.152928  0.8453132  
0.3925197  0.5557073  
0.4423817  0.2593794  
0.03773799  0.5844167  
0.9030043  0.6085398  
0.4577956  0.3827998  
0.3337698  0.0674073  
0.009445791  0.7647429  
0.5114352  0.2040313  
0.04616118  0.1021611  
0.4560531  0.5134312  
0.1991488  0.3379823  
0.6709402  0.8287022  
0.3748902  0.3362535  
0.838739  0.868071  
0.01612077  0.6138831  
0.9842495  0.5794467  
0.8563824  0.4105134  
0.2189736  0.8836001  
0.7229203  0.3241477  
0.1656741  0.2539486  
0.944938  0.5829675  
0.1051421  0.5797523  
0.6870775  0.9771867  
0.5171775  0.4772422  
0.9318209  0.7891687  
0.2203874  0.4824039  
0.8346586  0.9375498  
0.7735174  0.7145788  
0.5211076  0.7418581  
0.7363851  0.6125323  
0.1108894  0.1801932  
0.1374327  0.2711811  
0.07408472  0.7114582  
0.6728183  0.1504681  
0.6234253  0.8906183  
0.5339935  0.09813411  
0.6335438  0.1180843  
0.01421448  0.1262543  
0.1977046  0.5367687  
0.4422241  0.8630542  
0.1779843  0.05909329  
0.5623196  0.3424817  
0.4920106  0.5292904  
0.7813519  0.05642579  
0.5974142  0.3980863  
0.8587424  0.4216226  
0.7030225  0.8505323  
0.2955179  0.7477123  
0.79332  0.09516487  
0.4265  0.1271421  
0.9969414  0.2270418  
0.4528908  0.01725596  
0.8420575  0.1210399  
0.01367131  0.7891679  
0.9748869  0.3415946  
0.02160378  0.7744019  
0.5495808  0.7871715  
0.2267796  0.2239059  
0.1421065  0.322344  
0.9699937  0.9715694  
0.2407837  0.3636828  
0.8666156  0.5866091  
0.4006559  0.873886  
0.2487591  0.4508375  
0.7000596  0.5585891  
0.2546522  0.1073091  
0.2186318  0.977478  
0.7861641  0.2200633  
0.4352451  0.1192212  
0.9727289  0.2844474  
0.1022905  0.960355  
0.1083818  0.03791846  
0.1606476  0.4169248  
0.8517668  0.1085932  
0.8203974  0.1513924  
0.6665715  0.5107245  
0.08457431  0.6829778  
0.07708963  0.9525185  
0.9149795  0.3462935  
0.5574921  0.6687047  
0.5992279  0.002821191  
0.7510787  0.5568857  
0.7458441  0.950326  
0.466744  0.6939464  
0.7586211  0.4631887  
0.7622307  0.4391008  
0.6846879  0.2795489  
0.2609001  0.6829252  
0.9327233  0.6699789  
0.8593597  0.9313862  
0.3591301  0.01702166  
0.002364129  0.508741  
0.7605389  0.2764026  
0.2571609  0.3905181  
0.930567  0.3859357  
0.4480933  0.2329801  
0.1767885  0.6154459  
0.7807673  0.2366159  
0.9562447  0.05877355  
0.8131775  0.8610126  
0.9172787  0.3967623  
0.5988895  0.4206555  
0.3979816  0.4823144  
0.8448188  0.1241789  
0.6564238  0.7312367  
0.7990634  0.6283556  
0.4745658  0.08576188  
0.7373617  0.6091577  
0.13828  0.3989047  
0.5249027  0.7945677  
0.2868139  0.4050144  
0.3394191  0.6085804  
0.1881263  0.9101575  
0.5129393  0.9642003  
0.8602965  0.1407718  
0.1419963  0.4540667  
0.9271653  0.0856974  
0.05820377  0.6835156  
0.9549292  0.6202255  
0.3383565  0.2844997  
0.03149784  0.1676721  
0.42706  0.9909104  
0.3210751  0.4925386  
0.08923702  0.617039  
0.2876689  0.196378  
0.6596776  0.9341721  
0.4141291  0.8885809  
0.5682504  0.5465689  
0.7342883  0.5370498  
0.5327864  0.8032339  
0.6308438  0.4006469  
0.3717295  0.441127  
0.7499205  0.03088869  
0.3193517  0.6771844  
0.3032479  0.9975382  
0.6377634  0.6253325  
0.09667887  0.1083096  
0.1515636  0.8001914  
0.9553713  0.7246877  
0.4256327  0.6429027  
0.8035392  0.537109  
0.7516532  0.7241187  
0.4517707  0.3203244  
0.9827094  0.05449391  
0.2885326  0.7154538  
0.6335486  0.6014551  
0.5095135  0.8605491  
0.1497227  0.1114219  
0.9693895  0.0629398  
0.4763205  0.04925588  
0.1258603  0.7841393  
0.0883805  0.8551084  
0.8278338  0.2300553  
0.1518382  0.4447834  
0.0972853  0.07782189  
0.3734386  0.8074548  
0.6092815  0.0520824  
0.6881485  0.5569195  
0.9202478  0.7612966  
0.6669184  0.477882  
0.8662109  0.5682078  
0.355276  0.261379  
0.2429253  0.2537579  
0.7363716  0.5313889  
0.7008589  0.4794952  
0.8836905  0.3971333  
0.6854579  0.9413571  
0.7752882  0.3549408  
0.8430461  0.9592409  
0.482937  0.1359153  
0.9876948  0.806845  
0.05140906  0.7036019  
0.5480518  0.08162442  
0.1126672  0.9326815  
0.2998929  0.1070394  
0.4968886  0.1522837  
0.001468435  0.2861522  
0.9160794  0.1416284  
0.5884531  0.3602844  
0.273132  0.281182  
0.1306928  0.4635016  
0.7950537  0.3590943  
0.3905415  0.007259719  
0.5248174  0.3374981  
0.03611885  0.3565427  
0.4070759  0.2866336  
0.1460659  0.08230133  
0.3139973  0.263551  
0.6144566  0.9464028  
0.1918868  0.4054226  
0.06454885  0.2758287  
0.5714498  0.4355092  
0.1447856  0.003435693  
0.8189073  0.1129126  
0.7617954  0.7276469  
0.891143  0.6105437  
0.686801  0.324026  
0.9920963  0.5068345  
0.7338593  0.9863148  
0.08670266  0.01283631  
0.3620869  0.7740809  
0.6750987  0.7263658  
0.08487081  0.7339548  
0.5697273  0.8183862  
0.8727951  0.4414718  
0.6368729  0.8359353  
0.4894762  0.6744154  
0.8834577  0.8289767  
0.8214291  0.1126932  
0.247493  0.6829871  
0.150221  0.8972597  
0.4090509  0.5424656  
0.2527018  0.1561521  
0.0282109  0.8807795  
0.07095776  0.03301441  
0.7418052  0.1127144  
0.3759309  0.2199717  
0.8772315  0.3631397  
0.1850167  0.9536393  
0.7138042  0.01099167  
0.5993299  0.4981033  
0.9837307  0.4193898  
0.07580745  0.7579937  
0.8269159  0.618448  
0.1655273  0.04812483  
0.6767995  0.3115981  
0.04334823  0.359491  
0.188328  0.9524562  
0.5039589  0.826737  
0.2214825  0.9476846  
0.3866146  0.8135665  
0.2707023  0.2977042  
0.6789125  0.8462503  
0.2588865  0.8676358  
0.6677384  0.5775371  
0.5017273  0.9112625  
0.2913066  0.5540489  
0.09557199  0.9399618  
0.484407  0.4447659  
0.7762402  0.4519722  
0.02065851  0.7740581  
0.9789648  0.6297865  
0.3234563  0.05453966  
0.2583246  0.219813  
0.9768587  0.1307512  
0.262067  0.6520403  
0.2262714  0.1310631  
0.5019394  0.4734761  
0.3181891  0.8402839  
0.2851416  0.01106875  
0.09504173  0.445611  
0.6657894  0.794119  
0.7499343  0.1636823  
0.8240759  0.7489431  
0.4709104  0.7586781  
0.8060756  0.377432  
0.2682034  0.4526415  
0.3206333  0.5887866  
0.5774699  0.1305422  
0.4518314  0.8603167  
0.5177807  0.8964433  
0.9988153  0.7933859  
0.9990337  0.6981399  
0.6924766  0.2694441  
0.8853357  0.9976566  
0.7123633  0.933233  
0.8183837  0.4847625  
0.6979154  0.2023031  
0.4932938  0.6706885  
0.181882  0.3586912  
0.09046114  0.3470696  
0.6721796  0.5654269  
0.8453271  0.3922146  
0.9674369  0.6831062  
0.5384377  0.7676564  
0.4189342  0.2308133  
0.9330215  0.9039488  
0.04431498  0.6627002  
0.670926  0.9338847  
0.9521604  0.02825997  
0.7618964  0.8663509  
0.6007647  0.4898573  
0.0549694  0.5320636  
0.8789007  0.5362584  
0.4381098  0.6388178  
0.9149469  0.06112795  
0.3405041  0.4836248  
0.1839253  0.5337554  
0.3522157  0.7926723  
0.3570221  0.365029  
0.6820523  0.51924  
0.5528019  0.4175627  
0.1959429  0.5904886  
0.8501069  0.1029071  
0.2823479  0.05246877  
0.005096127  0.2310961  
0.5235186  0.04629397  
0.6658199  0.9284404  
0.03786307  0.9425855  
0.7643317  0.00382874  
0.5831676  0.5155908  
0.2911088  0.8596118  
0.8180075  0.06386784  
0.9641236  0.4111148  
0.8059499  0.3871327  
0.769015  0.6052724  
0.2928802  0.5843695  
0.1982054  0.6982196  
0.1803451  0.9775122  
0.7688114  0.8573061  
0.3553822  0.3001915  
0.7380318  0.7672344  
0.652837  0.8580974  
0.8520995  0.8117146  
0.9299756  0.4605729  
0.4372543  0.02058164  
0.2297293  0.9799999  
0.6756092  0.7306759  
0.6704436  0.9615994  
0.7476794  0.9106164  
0.9943606  0.628668  
0.1707234  0.8504987  
0.1003029  0.7632759  
0.9174056  0.7677572  
0.9682188  0.8165235  
0.8611184  0.9377216  
0.232746  0.1140161  
0.2374419  0.02536745  
0.1356183  0.3336106  
0.5013782  0.7050798  
0.961193  0.3250138  
0.5128263  0.3883326  
0.05650345  0.6043482  
0.4710342  0.2358604  
0.984483  0.3175567  
0.05858351  0.4504368  
0.506434  0.1439861  
0.131649  0.9752889  
0.5782482  0.03820283  
0.8849624  0.818463  
0.8772566  0.03011934  
0.968356  0.09622308  
0.2482425  0.8799591  
0.2204153  0.5572437  
0.9684161  0.764114  
0.7737737  0.7019524  
0.4146172  0.6368704  
0.1203231  0.3651016  
0.2218306  0.6301522  
0.119997  0.03681897  
0.1539115  0.06801186  
0.7480951  0.126704  
0.3418757  0.5828926  
0.1236789  0.5644099  
0.9039555  0.5032652  
0.7776887  0.3304364  
0.4757537  0.8718617  
0.04331888  0.4497399  
0.6720126  0.2987117  
0.2197581  0.7933506  
0.3490973  0.03457791  
0.5576224  0.568425  
0.7811696  0.554857  
0.9595952  0.7924306  
0.8686466  0.07124022  
0.3768291  0.6697651  
0.2875493  0.7498939  
0.1281111  0.2739097  
0.5873999  0.9764042  
0.3150736  0.5694241  
0.6901719  0.9614593  
0.5619698  0.378671  
0.07341496  0.6710257  
0.5657676  0.2019689  
0.6005936  0.9568853  
0.002035167  0.4069393  
0.2645277  0.8806286  
0.8558155  0.6271942  
0.7802131  0.5255978  
0.3167412  0.9406498  
0.3695676  0.6347123  
0.5271652  0.1073245  
0.9173919  0.1462227  
0.568345  0.3334412  
0.1164838  0.9711491  
0.6812511  0.03010992  
0.9095688  0.4714438  
0.273586  0.9872202  
0.4663474  0.6618748  
0.475397  0.880997  
0.6994658  0.9549137  
0.7641785  0.8285548  
0.3591565  0.7254219  
0.2746137  0.06243016  
0.1590498  0.02825208  
0.8120884  0.1281494  
0.3287624  0.5133422  
0.6154091  0.445709  
0.04754321  0.8997295  
0.6340599  0.556854  
0.04049805  0.2020942  
0.4630483  0.3040864  
0.3188617  0.02837717  
0.5958917  0.9340786  
0.7298932  0.04652878  
0.2241791  0.8358895  
0.7082477  0.8811505  
0.5527591  0.9044057  
0.2124454  0.575504  
0.2013703  0.2042821  
0.9502269  0.8383846  
0.4520964  0.5677783  
0.07325299  0.231114  
0.02296532  0.57244  
0.9093903  0.7944546  
0.5726426  0.540152  
0.07381441  0.7772292  
0.7121173  0.4684781  
0.8682113  0.744719  
0.6671295  0.3006324  
0.201577  0.1906895  
0.6011573  0.2726245  
0.3223672  0.9179064  
0.1479292  0.3770593  
0.2204893  0.3321687  
0.4993101  0.7816249  
0.8378347  0.3876158  
0.3752958  0.9941502  
0.4312122  0.7268553  
0.0814596  0.9585264  
0.9126011  0.704852  
0.05686767  0.04116168  
0.8669574  0.8967904  
0.1140194  0.7156109  
0.02940969  0.1508104  
0.03659276  0.7141619  
0.202284  0.8373316  
0.9428227  0.1818677  
0.5438175  0.09817207  
0.7729675  0.7801458  
0.7071039  0.2219723  
0.5479857  0.7804866  
0.2389074  0.8471298  
0.7950571  0.8020991  
0.1062496  0.5790443  
0.09120093  0.09071829  
0.5187472  0.6408302  
0.332736  0.5553142  
0.006208557  0.2022255  
0.5729569  0.4343857  
0.3892851  0.1464283  
0.06587446  0.5796774  
0.2922317  0.02434884  
0.9473935  0.377889  
0.5623546  0.6764273  
0.8303728  0.04326472  
0.6779405  0.2067808  
0.4504044  0.3410962  
0.4400879  0.8662596  
0.2062071  0.9802584  
0.9753349  0.4617059  
0.6203127  0.1301906  
0.1512112  0.5200187  
0.4833116  0.4271324  
0.4623091  0.5938283  
0.3592384  0.2840913  
0.09516524  0.7513884  
0.6091439  0.07141334  
0.2393607  0.1276254  
0.6574667  0.1611711  
0.3373165  0.7860697  
0.1967046  0.5998701  
0.8572464  0.2260461  
0.6299883  0.2790249  
0.5310567  0.9228356  
0.3395415  0.1761267  
0.08252952  0.8671368  
0.7244467  0.9459267  
0.3322027  0.1052264  
0.8054391  0.9489286  
0.3412962  0.4122316  
0.9355074  0.9351804  
0.243759  0.4447591  
0.04697626  0.06196987  
0.580054  0.1724156  
0.9340217  0.2813231  
0.2893026  0.7291158  
0.0166921  0.494808  
0.6497625  0.07683144  
0.4837748  0.8476904  
0.8786034  0.5838705  
0.6173833  0.3044025  
0.7696918  0.829457  
0.629613  0.9318321  
0.7688948  0.2928235  
0.2140985  0.1105387  
0.01823326  0.03852645  
0.1725976  0.7344113  
0.6985326  0.3515303  
0.9736878  0.7705493  
0.7138059  0.9776807  
0.2762662  0.8932992  
0.9421001  0.2940573  
0.1027861  0.05514841  
0.8508044  0.9606097  
0.3101689  0.9566023  
0.9879622  0.2326705  
0.1839721  0.927309  
0.4322495  0.8527972  
0.7201016  0.7879921  
0.1603237  0.2868083  
0.214208  0.5470378  
0.1272859  0.3531264  
0.7082426  0.8206986  
0.4829064  0.4151534  
0.3513449  0.8683319  
0.4733089  0.5065336  
0.1361073  0.126471  
0.2442942  0.8577325  
0.8388338  0.6272111  
0.3068813  0.2562992  
0.5834118  0.2178771  
0.9202695  0.1700791  
0.9090641  0.4901032  
0.07048796  0.8851549  
0.06736548  0.7626722  
0.07366502  0.3314757  
0.9480173  0.7810254  
0.8269884  0.05033449  
0.1663655  0.749882  
0.05219998  0.9158092  
0.5675125  0.8481117  
0.7328457  0.2723052  
0.3441451  0.2897619  
0.7687903  0.3892441  
0.2897781  0.109029  
0.7631729  0.9044857  
0.09531641  0.03089679  
0.3074696  0.4403761  
0.2662354  0.4272345  
0.218141  0.4688889  
0.2855751  0.4835348  
0.9439219  0.8779438  
0.1339876  0.3273581  
0.8472699  0.9745852  
0.002692394  0.8063651  
0.4034369  0.8581231  
0.876311  0.03893545  
0.9893578  0.2196603  
0.7276738  0.5484519  
0.1698882  0.1981908  
0.1795871  0.1613639  
0.7626812  0.9217582  
0.2928594  0.02036438  
0.9936149  0.2203054  
0.7201638  0.7165034  
0.282114  0.4300009  
0.1513513  0.170681  
0.6490001  0.9520057  
0.1333073  0.6110786  
0.5399754  0.02595144  
0.5712405  0.3295341  
0.2829599  0.9428503  
0.2688512  0.9761594  
0.4916356  0.748255  
0.001100249  0.5128014  
0.2736571  0.01328191  
0.5729856  0.9240966  
0.2855081  0.2278492  
0.8465603  0.674742  
0.8199959  0.1147859  
0.2400957  0.725971  
0.1783045  0.005108487  
0.1778843  0.9890256  
0.7822432  0.2373729  
0.853981  0.7426223  
0.6203185  0.02621423  
0.06580069  0.5818326  
0.8110122  0.9826049  
0.6222701  0.8621388  
0.3347174  0.6596227  
0.5204462  0.3157938  
0.5592885  0.4298823  
0.9706912  0.9988133  
0.1320326  0.3369114  
0.3872939  0.2904896  
0.3746414  0.265911  
0.4188562  0.1267656  
0.4258347  0.6543025  
0.2568054  0.5689443  
0.3412706  0.8833869  
0.4341089  0.67073  
0.03932956  0.1027294  
0.3828541  0.3758966  
0.1758702  0.5386203  
0.6126266  0.9878313  
0.253029  0.1466712  
0.5595719  0.4072447  
0.711226  0.7862977  
0.2542035  0.2652641  
0.2402282  0.3247156  
0.9518116  0.2394963  
0.2668487  0.03661955  
0.6766918  0.001161995  
0.6930573  0.461209  
0.2476882  0.09735283  
0.4912974  0.5758077  
0.6301505  0.7913513  
0.8992048  0.2311691  
0.5625899  0.4583359  
0.9409955  0.2433691  
0.3355858  0.5012544  
0.221737  0.1995401  
0.1023223  0.2469786  
0.6088697  0.8012218  
0.06902379  0.2662997  
0.840806  0.8118525  
0.01733089  0.5894515  
0.7080971  0.287367  
0.5493442  0.2918157  
0.09730092  0.6294878  
0.6547358  0.2255825  
0.6999927  0.8780184  
0.7240004  0.3903612  
0.8735994  0.2922251  
0.2937263  0.3899973  
0.4204272  0.5839802  
0.07764721  0.5722809  
0.01642268  0.1136314  
0.6268614  0.939973  
0.9988015  0.04112539  
0.1178252  0.3522203  
0.5717385  0.8711819  
0.2106308  0.4902528  
0.6536448  0.1850235  
0.9869988  0.3482472  
0.9172208  0.1403723  
0.9549476  0.8326198  
0.5312423  0.7752347  
0.6468168  0.3902335  
0.2294466  0.1467959  
